sale_id,sale_date,customer_id,product_id,rep_id,region_id,quantity,discount,total_amount,payment_mode,order_status
1147,2023-08-02,12,37,16,5,1,0,21.94,Credit Card,Delivered
1148,2022-11-13,3,23,10,1,7,0.1,61.49,UPI,Delivered
1149,2023-02-05,186,23,5,3,2,0,19.52,Net Banking,Returned
1150,2022-04-14,129,50,5,5,1,0.1,10.69,Cash,Returned
1151,2023-08-24,10,19,6,4,3,0.15,219.22,Credit Card,Returned
1152,2023-10-03,24,46,8,3,4,0.2,130.08,Debit Card,Delivered
1153,2023-05-29,133,47,20,1,9,0.2,149.11,Cash,Delivered
1154,2022-05-15,87,19,12,1,10,0.2,687.76,Credit Card,Returned
1155,2023-12-31,199,44,13,1,4,0,62.84,Net Banking,Cancelled
1156,2022-03-18,40,37,16,1,2,0.2,35.1,Debit Card,Delivered
1157,2022-11-13,141,6,16,5,2,0.05,230.28,Debit Card,Delivered
1158,2022-10-30,42,5,9,4,10,0,806.4,Credit Card,Delivered
1159,2022-03-14,46,46,15,2,5,0.05,193.09,Cash,Delivered
1160,2023-10-28,36,8,19,4,8,0,534.24,UPI,Delivered
1161,2023-02-15,105,40,5,3,8,0,101.92,Net Banking,Cancelled
1162,2022-11-18,96,6,14,1,9,0.05,1036.26,Credit Card,Delivered
1163,2023-09-28,165,4,8,2,9,0,372.78,Credit Card,Delivered
1164,2022-10-25,97,11,19,3,7,0.2,266.39,Debit Card,Delivered
1165,2023-02-02,119,43,3,1,6,0.05,74.1,Net Banking,Returned
1166,2023-04-22,28,6,6,4,2,0.05,230.28,Debit Card,Returned
1167,2023-02-16,85,5,11,4,6,0.1,435.46,Debit Card,Returned
1168,2023-12-21,190,31,4,4,5,0.05,192.19,Net Banking,Delivered
1169,2022-06-09,121,10,7,4,6,0.1,251.37,Net Banking,Delivered
1170,2023-01-25,16,24,14,3,8,0,59.52,Debit Card,Delivered
1171,2022-01-24,195,44,14,5,5,0,78.55,Credit Card,Delivered
1172,2022-05-26,18,18,13,5,2,0,50.68,Cash,Returned
1173,2023-06-22,55,43,9,3,3,0.2,31.2,Credit Card,Delivered
1174,2023-03-15,88,49,10,1,3,0,42.57,Cash,Delivered
1175,2023-05-09,122,35,6,1,7,0,317.1,Cash,Cancelled
1176,2022-01-11,144,39,7,1,2,0.15,31.14,Net Banking,Cancelled
1177,2022-05-29,83,43,11,5,1,0,13.0,Debit Card,Returned
1178,2023-05-27,82,8,14,3,5,0.1,300.51,Cash,Delivered
1179,2022-05-09,163,29,19,2,2,0,11.26,Debit Card,Delivered
1180,2023-03-07,179,35,6,1,10,0.05,430.35,UPI,Delivered
1181,2022-08-03,49,44,19,1,1,0,15.71,Credit Card,Delivered
1182,2022-11-06,79,33,4,1,8,0.15,88.47,Cash,Returned
1183,2023-02-25,91,23,18,1,7,0.1,61.49,Credit Card,Delivered
1184,2022-06-30,118,28,12,2,3,0.1,28.49,Debit Card,Cancelled
1185,2023-07-10,112,25,10,1,7,0.15,75.74,Net Banking,Delivered
1186,2022-04-12,23,7,3,4,1,0.1,59.13,Credit Card,Returned
1187,2023-05-24,192,49,20,4,9,0,127.71,Net Banking,Returned
1188,2023-08-19,9,43,10,2,7,0,91.0,Cash,Delivered
1189,2023-07-19,98,8,7,4,8,0,534.24,Cash,Delivered
1190,2023-02-27,166,46,13,1,1,0,40.65,Net Banking,Delivered
1191,2022-10-18,69,43,9,1,5,0.2,52.0,Debit Card,Returned
1192,2022-01-05,107,3,1,2,1,0,109.0,Net Banking,Delivered
1193,2023-09-07,82,22,6,3,10,0.05,121.41,Net Banking,Delivered
1194,2023-02-05,50,40,13,5,1,0.2,10.19,Cash,Cancelled
1195,2022-05-12,163,25,6,2,7,0,89.11,Debit Card,Cancelled
1196,2023-03-24,60,7,5,5,9,0,591.3,Cash,Cancelled
1197,2023-10-05,67,36,6,1,6,0,196.5,Credit Card,Delivered
1198,2022-01-27,112,1,19,1,3,0,232.89,Net Banking,Cancelled
1199,2022-03-22,147,25,1,2,3,0.05,36.28,Debit Card,Delivered
1200,2022-09-03,168,15,10,4,4,0.1,112.54,Cash,Delivered
1201,2022-09-24,169,4,9,4,2,0,82.84,Net Banking,Delivered
1202,2022-04-16,29,30,20,5,2,0,12.88,UPI,Delivered
1203,2022-09-26,47,6,3,3,8,0.2,775.68,Debit Card,Delivered
1204,2023-02-05,26,32,1,2,7,0,189.91,Credit Card,Returned
1205,2022-08-04,176,27,13,2,6,0.15,23.0,Debit Card,Returned
1206,2022-07-04,77,1,6,1,10,0.15,659.85,Credit Card,Cancelled
1207,2022-05-01,88,23,16,1,10,0.1,87.84,Credit Card,Cancelled
1208,2022-06-12,134,48,9,2,2,0,27.78,Credit Card,Cancelled
1209,2023-07-03,6,34,17,2,3,0,161.04,Credit Card,Delivered
1210,2022-08-11,8,21,5,4,4,0,63.24,UPI,Delivered
1211,2022-10-08,124,13,3,2,6,0.15,304.57,UPI,Cancelled
1212,2023-04-24,191,32,14,4,9,0.05,231.96,UPI,Delivered
1213,2022-06-27,51,44,9,5,7,0,109.97,Net Banking,Cancelled
1214,2022-11-16,43,14,16,3,7,0.05,392.15,Net Banking,Returned
1215,2022-10-06,82,40,4,3,10,0.05,121.03,Debit Card,Returned
1216,2023-08-04,91,24,3,1,8,0,59.52,Net Banking,Delivered
1217,2022-09-17,151,27,10,1,10,0.2,36.08,UPI,Cancelled
1218,2023-02-12,8,8,6,4,6,0.05,380.65,UPI,Delivered
1219,2022-09-09,19,14,12,2,6,0,353.82,Credit Card,Delivered
1220,2022-01-10,82,45,1,3,6,0,104.64,Net Banking,Returned
1221,2022-11-26,60,36,3,5,7,0,229.25,Debit Card,Cancelled
1222,2023-06-24,56,7,18,5,5,0.15,279.22,Credit Card,Cancelled
1223,2023-08-11,166,27,14,1,6,0.2,21.65,Debit Card,Delivered
1224,2022-07-21,13,32,16,2,1,0,27.13,Credit Card,Returned
1225,2022-05-08,116,11,20,5,6,0.1,256.88,Debit Card,Returned
1226,2023-08-14,6,19,1,2,10,0,859.7,UPI,Returned
1227,2022-05-15,104,3,18,3,9,0,981.0,Credit Card,Delivered
1228,2022-03-13,121,7,14,4,5,0,328.5,UPI,Delivered
1229,2023-02-14,21,36,11,3,8,0.1,235.8,Cash,Delivered
1230,2022-11-02,179,30,16,1,2,0.2,10.3,Net Banking,Delivered
1231,2022-04-16,8,15,2,4,1,0,31.26,UPI,Delivered
1232,2023-12-06,186,28,8,3,3,0,31.65,UPI,Delivered
1233,2023-07-05,2,45,2,5,5,0.2,69.76,Credit Card,Delivered
1234,2022-02-19,78,5,9,5,6,0.15,411.26,Cash,Cancelled
1235,2022-10-04,179,11,5,1,10,0.05,451.91,Debit Card,Delivered
1236,2022-11-23,38,49,19,3,7,0.15,84.43,Credit Card,Returned
1237,2023-06-19,136,16,19,3,8,0.15,651.98,UPI,Returned
1238,2022-11-26,198,47,16,3,4,0,82.84,UPI,Delivered
1239,2023-12-30,22,23,18,5,4,0.15,33.18,Credit Card,Delivered
1240,2022-03-18,127,4,7,2,1,0.15,35.21,Cash,Delivered
1241,2023-01-30,49,32,4,1,6,0,162.78,Net Banking,Cancelled
1242,2023-06-11,81,49,10,5,8,0.15,96.49,Net Banking,Delivered
1243,2022-04-19,34,15,12,4,7,0.05,207.88,Net Banking,Cancelled
1244,2022-07-27,200,26,7,4,2,0,12.88,Debit Card,Returned
1245,2023-12-04,79,37,4,1,3,0.05,62.53,Credit Card,Delivered
1246,2022-09-04,5,30,6,5,5,0,32.2,Net Banking,Returned
1247,2023-04-09,91,17,4,1,9,0,504.63,Cash,Delivered
1248,2022-08-06,39,26,17,1,7,0.1,40.57,Credit Card,Delivered
1249,2023-03-28,70,24,4,3,1,0.15,6.32,Cash,Returned
1250,2022-07-18,76,13,13,5,3,0.1,161.24,Net Banking,Delivered
1251,2023-09-15,127,34,14,2,2,0.15,91.26,Debit Card,Delivered
1252,2022-04-24,57,8,2,1,1,0.1,60.1,Debit Card,Delivered
1253,2022-03-09,137,7,9,2,4,0.1,236.52,Cash,Returned
1254,2023-02-07,26,15,9,2,8,0,250.08,Debit Card,Delivered
1255,2022-12-22,164,19,20,2,5,0.15,365.37,Credit Card,Delivered
1256,2022-07-09,129,45,20,5,8,0.15,118.59,Debit Card,Delivered
1257,2022-06-24,81,44,3,5,3,0,47.13,Cash,Delivered
1258,2022-05-26,4,43,16,3,7,0,91.0,Debit Card,Delivered
1259,2022-09-28,20,11,1,2,10,0,475.7,Net Banking,Returned
1260,2022-01-02,126,16,16,5,2,0,191.76,Net Banking,Delivered
1261,2023-11-28,75,15,17,3,9,0,281.34,Credit Card,Delivered
1262,2022-04-13,78,48,11,5,8,0.05,105.56,Net Banking,Delivered
1263,2022-09-21,170,32,9,5,6,0.05,154.64,UPI,Delivered
1264,2022-11-05,182,22,17,5,10,0.05,121.41,UPI,Delivered
1265,2023-12-04,133,47,1,1,3,0.05,59.02,Debit Card,Delivered
1266,2023-01-01,128,2,8,1,10,0.15,862.5,UPI,Returned
1267,2022-07-31,191,6,7,4,7,0.15,721.14,UPI,Delivered
1268,2023-10-04,174,35,15,3,9,0,407.7,UPI,Delivered
1269,2022-12-06,101,38,14,3,5,0,143.15,Credit Card,Delivered
1270,2023-08-17,134,45,11,2,10,0,174.4,Cash,Returned
1271,2023-08-04,89,19,4,4,1,0.05,81.67,Cash,Delivered
1272,2023-11-29,39,34,10,1,10,0.1,483.12,UPI,Delivered
1273,2023-05-14,74,5,10,1,1,0.05,76.61,Debit Card,Delivered
1274,2022-10-17,152,8,2,3,8,0,534.24,Cash,Delivered
1275,2022-12-27,170,1,2,5,5,0,388.15,UPI,Delivered
1276,2023-05-30,171,50,18,1,3,0,35.64,Debit Card,Delivered
1277,2022-07-21,111,38,3,5,5,0,143.15,Cash,Delivered
1278,2022-12-30,64,44,13,2,7,0.05,104.47,UPI,Delivered
1279,2022-11-06,153,20,6,4,10,0.05,562.12,Net Banking,Delivered
1280,2022-05-23,175,50,7,2,5,0,59.4,Net Banking,Returned
1281,2022-07-24,78,20,3,5,5,0.1,266.27,Net Banking,Returned
1282,2022-07-07,97,28,4,3,3,0.1,28.49,UPI,Returned
1283,2023-05-31,176,46,12,2,8,0,325.2,Cash,Returned
1284,2023-03-07,106,30,1,3,9,0,57.96,Credit Card,Returned
1285,2022-05-24,158,20,8,3,10,0.1,532.53,Debit Card,Delivered
1286,2023-09-28,140,37,10,1,1,0.2,17.55,Debit Card,Returned
1287,2023-02-17,172,1,15,2,9,0.05,663.74,Credit Card,Delivered
1288,2022-02-26,70,42,4,3,6,0.1,103.03,UPI,Delivered
1289,2023-08-03,124,45,11,2,1,0,17.44,Net Banking,Cancelled
1290,2022-02-24,180,14,17,4,3,0.1,159.22,Debit Card,Returned
1291,2022-08-17,173,41,5,4,5,0.15,46.2,Credit Card,Delivered
1292,2023-05-12,160,45,7,5,2,0,34.88,Debit Card,Delivered
1293,2023-09-11,31,34,4,1,4,0,214.72,Cash,Delivered
1294,2022-01-26,130,29,13,4,1,0,5.63,Cash,Delivered
1295,2023-05-11,48,16,18,4,5,0.2,383.52,Cash,Cancelled
1296,2023-11-05,158,8,14,3,3,0.15,170.29,Debit Card,Delivered
1297,2022-05-26,191,43,8,4,3,0.1,35.1,Debit Card,Cancelled
1298,2023-05-03,123,19,10,5,2,0.1,154.75,UPI,Returned
1299,2023-11-15,71,26,13,3,2,0.05,12.24,Cash,Returned
1300,2022-06-01,8,19,15,4,2,0.1,154.75,Credit Card,Returned
1301,2023-08-18,78,3,20,5,8,0,872.0,Debit Card,Delivered
1302,2023-04-25,186,30,9,3,1,0,6.44,Net Banking,Delivered
1303,2023-05-31,54,23,17,4,7,0.1,61.49,Debit Card,Delivered
1304,2023-11-03,39,23,19,1,6,0.05,55.63,UPI,Delivered
1305,2023-11-06,78,26,3,5,8,0.05,48.94,Net Banking,Returned
1306,2023-11-06,47,37,17,3,9,0,197.46,UPI,Delivered
1307,2023-08-26,149,23,19,4,10,0.2,78.08,Credit Card,Returned
1308,2022-02-16,8,47,6,4,4,0,82.84,Cash,Delivered
1309,2023-11-27,122,21,8,1,4,0,63.24,Cash,Delivered
1310,2023-03-07,17,4,20,1,5,0,207.1,Credit Card,Delivered
1311,2023-03-29,196,24,20,3,1,0,7.44,Credit Card,Delivered
1312,2023-12-17,116,25,5,5,10,0.1,114.57,Debit Card,Delivered
1313,2022-09-16,126,29,10,5,4,0,22.52,Cash,Delivered
1314,2023-06-26,50,6,19,5,1,0.15,103.02,Debit Card,Delivered
1315,2022-02-04,36,1,12,4,7,0.1,489.07,Credit Card,Cancelled
1316,2022-12-15,48,44,17,4,8,0,125.68,Net Banking,Delivered
1317,2023-05-01,129,23,12,5,10,0.1,87.84,Credit Card,Delivered
1318,2023-03-26,110,41,13,3,2,0.1,19.57,Debit Card,Delivered
1319,2023-06-14,77,7,4,1,8,0,525.6,Net Banking,Delivered
1320,2023-07-08,85,2,8,4,5,0.2,405.88,Cash,Delivered
1321,2023-12-22,92,5,6,3,5,0,403.2,Net Banking,Cancelled
1322,2022-09-05,133,40,17,1,5,0.05,60.52,Credit Card,Cancelled
1323,2023-07-14,179,8,19,1,8,0,534.24,Credit Card,Delivered
1324,2022-12-13,108,17,7,3,6,0.2,269.14,Debit Card,Delivered
1325,2022-07-29,141,47,11,5,1,0,20.71,Credit Card,Returned
1326,2023-08-01,157,45,2,3,6,0,104.64,Net Banking,Returned
1327,2023-09-20,21,36,16,3,3,0,98.25,Credit Card,Delivered
1328,2022-02-06,128,33,8,1,6,0.05,74.16,UPI,Returned
1329,2022-08-22,6,4,1,2,4,0.1,149.11,Cash,Cancelled
1330,2023-11-30,176,48,1,2,9,0.05,118.76,Cash,Delivered
1331,2023-01-22,179,9,14,1,7,0.1,173.19,Credit Card,Delivered
1332,2023-03-25,31,40,12,1,6,0,76.44,Cash,Delivered
1333,2022-03-01,61,15,3,4,10,0,312.6,Cash,Delivered
1334,2023-07-04,146,3,1,4,4,0.2,348.8,Credit Card,Delivered
1335,2022-02-28,33,29,6,4,5,0,28.15,UPI,Delivered
1336,2023-09-09,168,16,10,4,3,0.1,258.88,Cash,Returned
1337,2023-11-05,32,43,3,1,2,0,26.0,Debit Card,Cancelled
1338,2023-05-22,181,48,12,1,4,0.05,52.78,UPI,Delivered
1339,2023-07-19,75,42,8,3,9,0,171.72,Net Banking,Delivered
1340,2023-05-31,27,4,12,1,7,0.15,246.45,Cash,Cancelled
1341,2022-10-14,21,14,5,3,9,0,530.73,Net Banking,Delivered
1342,2022-08-04,32,24,5,1,1,0,7.44,Cash,Returned
1343,2022-04-27,6,32,2,2,5,0,135.65,Cash,Cancelled
1344,2022-11-04,22,4,9,5,10,0.05,393.49,Credit Card,Returned
1345,2023-01-27,99,29,2,3,4,0,22.52,Debit Card,Returned
1346,2023-11-07,111,35,2,5,5,0,226.5,UPI,Cancelled
1347,2022-01-27,156,49,11,2,5,0.2,56.76,Debit Card,Cancelled
1348,2022-01-29,88,47,20,1,7,0.2,115.98,Credit Card,Returned
1349,2022-04-22,142,25,10,4,9,0.05,108.84,Net Banking,Returned
1350,2023-08-05,197,34,9,3,3,0.05,152.99,Debit Card,Returned
1351,2022-05-16,4,18,9,3,2,0,50.68,UPI,Cancelled
1352,2022-12-12,147,26,2,2,10,0,64.4,UPI,Delivered
1353,2023-11-07,65,42,20,4,1,0,19.08,Net Banking,Delivered
1354,2023-11-08,83,17,6,5,8,0.05,426.13,Cash,Delivered
1355,2022-01-10,120,3,12,3,8,0.15,741.2,Debit Card,Cancelled
1356,2023-02-23,15,38,3,5,5,0.1,128.84,UPI,Cancelled
1357,2022-03-07,113,12,9,3,5,0,176.8,Debit Card,Returned
1358,2022-08-21,162,12,5,2,10,0.15,300.56,Debit Card,Delivered
1359,2022-04-28,168,3,6,4,9,0.2,784.8,Net Banking,Returned
1360,2022-11-21,11,36,8,1,1,0.15,27.84,UPI,Delivered
1361,2022-01-17,174,23,18,3,1,0.1,8.78,UPI,Delivered
1362,2022-04-22,20,33,15,2,2,0.1,23.42,Debit Card,Delivered
1363,2022-07-28,84,37,12,4,7,0,153.58,UPI,Returned
1364,2022-05-27,7,21,20,4,6,0,94.86,UPI,Returned
1365,2023-04-27,76,40,1,5,3,0,38.22,UPI,Delivered
1366,2022-06-03,152,2,4,3,10,0,1014.7,Net Banking,Delivered
1367,2023-06-05,149,46,12,4,4,0.05,154.47,Credit Card,Cancelled
1368,2023-11-04,186,10,13,3,2,0,93.1,Net Banking,Delivered
1369,2023-05-31,148,41,18,2,7,0.1,68.48,Net Banking,Delivered
1370,2022-02-22,156,31,17,2,9,0.05,345.93,UPI,Delivered
1371,2022-07-19,148,19,8,2,6,0,515.82,Debit Card,Delivered
1372,2023-04-12,81,48,4,5,4,0.05,52.78,UPI,Returned
1373,2022-03-23,91,36,17,1,2,0,65.5,Net Banking,Returned
1374,2022-08-24,115,27,8,1,10,0.2,36.08,Net Banking,Delivered
1375,2022-09-08,199,27,19,1,3,0.1,12.18,UPI,Delivered
1376,2022-12-16,81,8,3,5,7,0.05,444.09,Debit Card,Cancelled
1377,2023-08-13,127,41,7,2,3,0.05,30.98,Debit Card,Delivered
1378,2022-05-04,108,17,18,3,8,0.15,381.28,Debit Card,Delivered
1379,2022-02-04,111,2,6,5,2,0,202.94,Net Banking,Cancelled
1380,2023-02-02,109,23,5,4,7,0.15,58.07,Debit Card,Cancelled
1381,2023-12-31,76,8,11,5,6,0.1,360.61,Net Banking,Cancelled
1382,2022-04-21,185,3,3,4,6,0.05,621.3,Cash,Returned
1383,2023-03-23,75,49,16,3,3,0.15,36.18,Net Banking,Delivered
1384,2023-06-06,22,10,1,5,10,0.1,418.95,Cash,Delivered
1385,2023-01-24,83,29,6,5,9,0.15,43.07,UPI,Cancelled
1386,2022-04-10,60,20,16,5,6,0,355.02,Net Banking,Cancelled
1387,2023-06-22,149,33,14,4,5,0,65.05,UPI,Returned
1388,2022-07-02,37,3,7,1,7,0.1,686.7,Net Banking,Delivered
1389,2023-09-23,81,7,12,5,5,0,328.5,UPI,Delivered
1390,2022-10-08,125,29,8,1,3,0,16.89,Net Banking,Delivered
1391,2022-04-19,60,43,9,5,3,0,39.0,Net Banking,Delivered
1392,2023-06-05,194,11,1,3,10,0,475.7,Net Banking,Cancelled
1393,2022-07-19,2,32,1,5,6,0,162.78,Net Banking,Delivered
1394,2023-03-13,188,29,17,5,3,0.2,13.51,UPI,Returned
1395,2022-04-23,184,46,4,1,8,0.05,308.94,UPI,Returned
1396,2022-03-30,36,18,4,4,6,0.2,121.63,Debit Card,Delivered
1397,2022-03-18,84,11,17,4,6,0,285.42,Net Banking,Returned
1398,2023-11-20,199,5,11,1,1,0.05,76.61,Net Banking,Delivered
1399,2022-11-22,49,36,2,1,1,0,32.75,Net Banking,Delivered
1400,2023-01-21,57,44,7,1,5,0.05,74.62,Cash,Delivered
1401,2022-07-11,188,32,10,5,3,0,81.39,Net Banking,Delivered
1402,2022-08-08,1,28,3,5,8,0.1,75.96,Debit Card,Cancelled
1403,2023-12-29,46,3,14,2,5,0.1,490.5,Net Banking,Returned
1404,2022-08-29,164,23,16,2,9,0.15,74.66,UPI,Delivered
1405,2022-08-26,75,43,16,3,8,0.2,83.2,Net Banking,Returned
1406,2023-01-01,140,31,10,1,2,0,80.92,UPI,Delivered
1407,2023-03-06,115,21,8,1,7,0,110.67,Cash,Delivered
1408,2022-11-23,170,8,12,5,7,0.15,397.34,Cash,Delivered
1409,2023-05-16,154,27,8,2,1,0,4.51,Net Banking,Delivered
1410,2022-08-09,105,4,18,3,6,0,248.52,Cash,Delivered
1411,2023-02-05,114,28,13,2,5,0,52.75,Cash,Delivered
1412,2022-08-13,87,41,2,1,5,0.05,51.63,Debit Card,Returned
1413,2023-08-10,43,35,7,3,2,0.1,81.54,UPI,Cancelled
1414,2022-05-13,155,35,1,5,1,0.2,36.24,Credit Card,Returned
1415,2023-12-23,86,23,18,2,2,0.15,16.59,Net Banking,Delivered
1416,2022-08-04,93,35,7,5,3,0.2,108.72,Cash,Cancelled
1417,2022-08-23,75,11,12,3,6,0.05,271.15,Net Banking,Delivered
1418,2022-09-12,4,3,1,3,9,0,981.0,Cash,Cancelled
1419,2023-05-12,11,11,10,1,5,0,237.85,Debit Card,Delivered
1420,2022-02-04,70,48,4,3,7,0.15,82.65,Debit Card,Returned
1421,2022-10-04,22,5,3,5,9,0.15,616.9,Credit Card,Returned
1422,2022-01-16,191,35,20,4,3,0,135.9,Cash,Cancelled
1423,2022-07-18,156,20,11,2,7,0.1,372.77,UPI,Delivered
1424,2022-10-08,118,13,4,2,5,0.15,253.81,Cash,Cancelled
1425,2023-01-21,75,28,3,3,4,0.05,40.09,UPI,Cancelled
1426,2023-05-10,73,45,18,2,9,0,156.96,Credit Card,Returned
1427,2023-05-24,187,26,12,1,9,0.15,49.27,Cash,Delivered
1428,2022-08-18,148,2,13,2,4,0.05,385.59,Cash,Delivered
1429,2023-07-31,28,42,10,4,6,0,114.48,Credit Card,Delivered
1430,2023-07-29,44,14,16,4,10,0,589.7,Debit Card,Delivered
1431,2023-02-17,158,31,17,3,10,0.2,323.68,Credit Card,Delivered
1432,2023-05-21,65,27,10,4,6,0.2,21.65,Credit Card,Delivered
1433,2022-11-26,177,37,20,4,7,0.2,122.86,UPI,Delivered
1434,2023-12-08,54,49,18,4,8,0.1,102.17,UPI,Returned
1435,2023-10-30,61,21,15,4,8,0.1,113.83,Credit Card,Cancelled
1436,2022-04-18,109,45,3,4,7,0,122.08,Debit Card,Delivered
1437,2023-06-17,192,8,6,4,4,0.05,253.76,Credit Card,Delivered
1438,2023-03-11,127,11,17,2,8,0,380.56,Cash,Cancelled
1439,2023-02-13,3,19,4,1,7,0,601.79,Net Banking,Delivered
1440,2022-11-27,158,24,19,3,3,0,22.32,Net Banking,Delivered
1441,2023-12-03,53,40,12,4,9,0.1,103.19,Cash,Delivered
1442,2023-04-19,54,22,5,4,3,0.1,34.51,Credit Card,Returned
1443,2022-11-22,107,12,5,2,8,0,282.88,UPI,Delivered
1444,2023-12-20,49,13,4,1,9,0.05,510.61,Credit Card,Delivered
1445,2022-03-04,160,30,20,5,3,0,19.32,Net Banking,Delivered
1446,2022-08-20,89,41,1,4,4,0,43.48,Cash,Delivered
1447,2023-08-22,187,20,12,1,10,0.2,473.36,UPI,Returned
1448,2023-07-29,139,42,7,3,2,0.1,34.34,Credit Card,Delivered
1449,2022-08-10,72,12,9,2,10,0,353.6,Net Banking,Delivered
1450,2023-08-25,166,50,13,1,6,0.1,64.15,Net Banking,Cancelled
1451,2022-10-11,189,40,16,4,4,0,50.96,Debit Card,Delivered
1452,2022-08-10,24,40,5,3,3,0,38.22,Credit Card,Returned
1453,2022-11-28,20,4,5,2,9,0.2,298.22,Cash,Returned
1454,2023-11-12,121,21,10,4,9,0.2,113.83,Debit Card,Delivered
1455,2023-07-28,101,25,13,3,8,0,101.84,Net Banking,Delivered
1456,2022-11-21,136,6,20,3,4,0,484.8,Debit Card,Delivered
1457,2023-03-24,144,29,16,1,5,0.15,23.93,Net Banking,Delivered
1458,2023-03-22,167,23,6,2,1,0.2,7.81,Cash,Delivered
1459,2023-11-18,89,47,14,4,4,0.1,74.56,Debit Card,Cancelled
1460,2023-01-27,96,12,1,1,4,0.05,134.37,Net Banking,Delivered
1461,2022-07-19,2,38,10,5,6,0,171.78,UPI,Delivered
1462,2023-05-30,4,39,9,3,1,0.15,15.57,Cash,Delivered
1463,2023-02-12,12,45,9,5,5,0.15,74.12,Net Banking,Delivered
1464,2022-02-01,184,31,20,1,8,0.05,307.5,Cash,Delivered
1465,2023-10-26,193,35,4,1,1,0,45.3,Net Banking,Delivered
1466,2022-06-06,181,48,6,1,3,0,41.67,Credit Card,Returned
1467,2022-02-27,114,41,2,2,6,0,65.22,UPI,Cancelled
1468,2022-07-18,168,40,1,4,6,0.2,61.15,Debit Card,Delivered
1469,2023-08-24,185,24,17,4,1,0.15,6.32,Cash,Returned
1470,2023-11-15,172,4,3,2,4,0.2,132.54,Debit Card,Cancelled
1471,2022-10-01,22,12,15,5,1,0,35.36,Debit Card,Cancelled
1472,2023-12-07,130,27,6,4,1,0,4.51,Net Banking,Delivered
1473,2022-12-26,31,22,15,1,10,0.2,102.24,Net Banking,Delivered
1474,2023-04-20,23,8,3,4,3,0.15,170.29,Debit Card,Delivered
1475,2022-11-22,152,41,1,3,3,0.2,26.09,Debit Card,Delivered
1476,2023-10-16,96,30,3,1,4,0,25.76,Debit Card,Delivered
1477,2022-11-14,14,25,10,5,3,0,38.19,Net Banking,Delivered
1478,2022-11-20,106,15,7,3,5,0,156.3,UPI,Delivered
1479,2022-09-23,179,29,9,1,2,0.05,10.7,Net Banking,Delivered
1480,2023-01-08,90,50,17,5,8,0.2,76.03,Credit Card,Delivered
1481,2023-08-23,99,10,18,3,10,0,465.5,UPI,Returned
1482,2023-10-24,175,19,7,2,6,0.15,438.45,Net Banking,Cancelled
1483,2022-10-03,24,33,7,3,5,0,65.05,UPI,Returned
1484,2022-02-02,30,34,6,5,8,0,429.44,Net Banking,Returned
1485,2022-11-27,96,37,13,1,10,0,219.4,Credit Card,Delivered
1486,2023-10-07,92,1,6,3,7,0.05,516.24,UPI,Delivered
1487,2023-10-26,26,12,12,2,5,0,176.8,Net Banking,Returned
1488,2022-07-10,193,2,15,1,10,0.05,963.97,Net Banking,Cancelled
1489,2023-12-13,112,47,13,1,8,0.2,132.54,UPI,Delivered
1490,2023-01-18,154,22,16,2,7,0,89.46,Debit Card,Delivered
1491,2023-06-04,28,27,14,4,5,0.1,20.29,Net Banking,Returned
1492,2022-01-30,42,33,6,4,5,0.1,58.55,Debit Card,Cancelled
1493,2023-08-05,193,9,5,1,6,0.2,131.95,Credit Card,Delivered
1494,2022-11-13,197,10,12,3,8,0.05,353.78,Cash,Delivered
1495,2022-01-01,169,10,7,4,3,0,139.65,Credit Card,Delivered
1496,2022-07-09,61,14,14,4,2,0.15,100.25,Debit Card,Delivered
1497,2023-12-03,143,50,12,5,1,0.05,11.29,UPI,Delivered
1498,2022-04-13,121,36,13,4,4,0.05,124.45,Cash,Returned
1499,2023-12-25,63,49,4,4,7,0,99.33,Debit Card,Delivered
1500,2023-02-14,198,21,10,3,7,0.1,99.6,Net Banking,Returned
